year;city;party;federal_election;tourist;tourist_foreign;share_foreign_tourist;unemployment;population;migrants;share_migrants;share_youth;share_old;pupils_school;pupils_gymn;share_gymn;Hochschule;uni;HE_total;total_students;votes;place_list;incumbent;woman;doctor;CDU;SPD;Grüne;FDP;Linke;AfD;share_students;share_pupils;FW;local_list;federal_trend;federal_result;Name_total;job;Age;votes_pred_old;Partei;Piraten;Tierschutzpartei;prof;aristocracy;double_name;muslim_migrant;non_muslim_migrant;google;federal_difference;youth_list;green_alt_list;time;google_stan;BD;first_time
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4469;23;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Uwe Kaiser;;;;0;0;0;0;0;0;0;0;94000;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;9185;9;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Alexander Becker;;;;0;0;0;0;0;0;0;0;148000;1;0;0;2;1;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4106;42;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Werner Schmitt;;;;0;0;0;0;0;0;0;0;101000;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;3907;32;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Sigrid Schuler;;;;0;0;0;0;0;0;0;0;22600;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;3944;24;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Bernd Galura;;;;0;0;0;0;0;0;0;0;74;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;7897;11;0;0;1;0;0;0;0;0;1;0;0;0;0;5;4.7; Christoph Müller;;;;0;0;0;0;0;0;0;0;219000;1;0;0;2;1;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4569;19;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Christiane Böhrer;;;;0;0;0;0;0;0;0;0;126;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4689;28;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Gerthold Voigt;;;;0;0;0;0;0;0;0;0;14;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;11850;2;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Helmut Lambert;;;;0;0;0;0;0;0;0;0;21000;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4669;34;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Heinrich Liebenow;;;;0;0;0;0;0;0;0;0;1540;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;5049;48;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Peter Wilkes;;;;0;0;0;0;0;0;0;0;42800;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4485;17;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Robert Adolphus;;;;0;0;0;0;0;0;0;0;27400;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4368;33;0;0;1;0;0;0;0;0;1;0;0;0;0;5;4.7; Harald Schäfer;;;;0;0;0;0;0;0;0;0;106000;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;3917;44;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Manuel Geörg;;;;0;0;0;0;0;0;0;0;69;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;7778;6;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Michael Knoch;;;;0;0;0;0;0;0;0;0;22400;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;3989;43;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Andreas Möschke;;;;0;0;0;0;0;0;0;0;37;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;3780;47;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Detlef Wintjen;;;;0;0;0;0;0;0;0;0;15;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;5922;16;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Patricia Goltz;;;;0;0;0;0;0;0;0;0;14300;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;6303;25;0;0;1;0;0;0;0;0;1;0;0;0;0;5;4.7; Josef Thilmann;;;;0;0;0;0;0;0;0;0;4790;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4457;41;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Dominik Fuchs;;;;0;0;0;0;0;0;0;0;50600;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;11257;4;0;0;1;0;0;0;0;0;1;0;0;0;0;5;4.7; Gerhard Schäffner;;;;0;0;0;0;0;0;0;0;3020;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;6358;21;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Gabriele Geörg;;;;0;0;0;0;0;0;0;0;64;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;3728;36;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Horst Helmle;;;;0;0;0;0;0;0;0;0;2440;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;11328;12;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Roland Geörg;;;;0;0;0;0;0;0;0;0;936;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4129;39;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Marco Jovic;;;;0;0;0;0;0;0;0;0;5410;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4460;27;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Ernst Weber;;;;0;0;0;0;0;0;0;0;128000;1;0;0;2;1;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;7591;29;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Andreas Klein;;;;0;0;0;0;0;0;0;0;220000;1;0;0;2;1;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4635;38;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Jana Richter;;;;0;0;0;0;0;0;0;0;63500;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;6414;13;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Achim Kahl;;;;0;0;0;0;0;0;0;0;38500;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4141;46;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Helmut Groß;;;;0;0;0;0;0;0;0;0;105000;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;5183;35;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Karl Hillenbrand;;;;0;0;0;0;0;0;0;0;14900;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;9987;15;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Helmut Losert;;;;0;0;0;0;0;0;0;0;3760;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;6924;10;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Thomas Kauer;;;;0;0;0;0;0;0;0;0;31900;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;3947;31;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Silvia Durniock-Pobisch;;;;0;0;0;0;0;1;0;0;5;1;0;0;1;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;10238;3;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Claus Nielsen;;;;0;0;0;0;0;0;0;0;23100;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;12977;1;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Eberhard Will;;;;0;0;0;0;0;0;0;0;132000;1;0;0;2;1;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4920;20;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Roman Richter;;;;0;0;0;0;0;0;0;0;63500;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4633;18;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Marc Albrecht;;;;0;0;0;0;0;0;0;0;60200;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;3809;45;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Blagica Möschke;;;;0;0;0;0;0;0;0;0;5;1;0;0;1;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;5714;14;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Hans-Jürgen Möschke;;;;0;0;0;0;0;1;0;0;24;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;8136;22;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Stefan Sachse;;;;0;0;0;0;0;0;0;0;40000;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;3808;37;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Günther Romey;;;;0;0;0;0;0;0;0;0;27000;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;4250;40;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Christa Panzer;;;;0;0;0;0;0;0;0;0;21100;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;9817;7;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Jan Metzger;;;;0;0;0;0;0;0;0;0;33400;1;0;0;2;0;;1
2014;Mannheim;AfD;6;1187792;275214;0;6;299844;63149;0;27;30;30341;9057;0;14;1;15;26183;8730;5;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Andrea Schermer;;;;0;0;0;0;0;0;0;0;17500;1;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;5440;2;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Wolfgang Peter Gremminger;;;;0;0;0;0;0;0;0;0;59;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1783;40;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Volker Wittel;;;;0;0;0;0;0;0;0;0;40;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2124;33;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Hans Stollstein;;;;0;0;0;0;0;0;0;0;8;3;0;0;1;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;4467;3;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Christopher Seidemann;;;;0;0;0;0;0;0;0;0;5580;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1813;22;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Gerhard Jost;;;;0;0;0;0;0;0;0;0;25300;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;4294;5;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Jörg Schwaderer;;;;0;0;0;0;0;0;0;0;82;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1906;37;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Georg Kraft;;;;0;0;0;0;0;0;0;0;45600;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2257;15;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Jörg Reiling;;;;0;0;0;0;0;0;0;0;1070;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2280;17;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Axel Ackermann;;;;0;0;0;0;0;0;0;0;28300;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2196;19;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Felice Martucci;;;;0;0;0;0;0;0;0;1;4050;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1779;30;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Gudrun Wittel;;;;0;0;0;0;0;0;0;0;30;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2095;25;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Gilbert Seyfried;;;;0;0;0;0;0;0;0;0;7780;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;3356;7;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Harald Bogner;;;;0;0;0;0;0;0;0;0;22400;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;7920;1;0;0;1;0;0;0;0;0;1;0;0;0;0;5;4.7; Bernd Grimmer;;;;0;0;0;0;0;0;0;0;9600;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2250;35;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Ulrich Twelmeier;;;;0;0;0;0;0;0;0;0;32;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2704;11;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Tobias Szokalo;;;;0;0;0;0;0;0;0;1;13;3;0;0;1;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1929;20;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Andreas Behrendt;;;;0;0;0;0;0;0;0;0;21600;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;3894;10;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Harald Roth;;;;0;0;0;0;0;0;0;0;44900;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;5074;8;0;0;1;0;0;0;0;0;1;0;0;0;0;5;4.7; Klaus Kasten;;;;0;0;0;0;0;0;0;0;30000;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2232;18;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Felix Bogner;;;;0;0;0;0;0;0;0;0;20200;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2887;14;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Ingrid Gremminger;;;;0;0;0;0;0;0;0;0;34;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1898;26;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Michael Hagen;;;;0;0;0;0;0;0;0;0;159000;3;0;0;2;1;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;4414;12;0;0;1;0;0;0;0;0;1;0;0;0;0;5;4.7; Paul Pitsch;;;;0;0;0;0;0;0;0;0;17900;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2199;38;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Natalja Drot;;;;0;0;0;0;0;0;0;1;6;3;0;0;1;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;3913;9;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Claudia Hoffmann-Bamberger;;;;0;0;0;0;0;1;0;0;2;3;0;0;1;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2052;34;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Michael Baitinger;;;;0;0;0;0;0;0;0;0;1110;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1747;32;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Edmund Riehl;;;;0;0;0;0;0;0;0;0;17900;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;4240;13;0;0;1;0;0;0;0;0;1;0;0;0;0;5;4.7; Norbert Sturm;;;;0;0;0;0;0;0;0;0;41500;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2167;39;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Marlene Pfeffinger;;;;0;0;0;0;0;0;0;0;43;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1638;24;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Michael Kost;;;;0;0;0;0;0;0;0;0;22100;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2425;16;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Alfred Bamberger;;;;0;0;0;0;0;0;0;0;14800;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1673;28;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Sebastian Krolikowski;;;;0;0;0;0;0;0;0;1;74;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1861;29;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Daniel Blöcher;;;;0;0;0;0;0;0;0;0;123;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;3312;6;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Jürgen Ruef-Zaiß;;;;0;0;0;0;0;1;0;0;0;3;0;0;1;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1883;27;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Wolfgang Lüderitz;;;;0;0;0;0;0;0;0;0;1210;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2138;36;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Alexander Kübler;;;;0;0;0;0;0;0;0;0;23500;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1919;21;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Heinz Schuller;;;;0;0;0;0;0;0;0;0;15200;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;2004;23;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Christian Zaiß;;;;0;0;0;0;0;0;0;0;72;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;3936;4;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Waldemar Birkle;;;;0;0;0;0;0;0;0;0;6820;3;0;0;2;0;;1
2014;Pforzheim;AfD;8;236781;48951;0;8;119291;24984;0;32;35;14814;4922;0;2;0;2;6043;1989;31;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Wladimir Dorzweiler;;;;0;0;0;0;0;0;0;1;2;3;0;0;1;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;9452;20;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Alexandra Voegele;;;;0;0;0;0;0;0;0;0;26900;1;0;0;2;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;10883;25;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Michael Gotschlich;;;;0;0;0;0;0;0;0;0;17300;1;0;0;2;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;6310;27;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Heike Ederer;;;;0;0;0;0;0;0;0;0;13300;1;0;0;2;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;6137;44;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Volker Gürtler;;;;0;0;0;0;0;0;0;0;21100;1;0;0;2;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;11642;16;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Astrid Fiechtner;;;;0;0;0;0;0;0;0;0;7870;1;0;0;2;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;7870;33;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Helena Schöpp;;;;0;0;0;0;0;0;0;0;4170;1;0;0;2;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;6271;60;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Axel Ulrich Wiesener;;;;0;0;0;0;0;0;0;0;4370;1;0;0;2;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;5591;36;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Guido Fleischer;;;;0;0;0;0;0;0;0;0;32300;1;0;0;2;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;18822;5;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Heinrich Fiechtner;;;;0;0;0;0;0;0;0;0;14800;1;0;0;2;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;21426;1;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Lothar Maier;;;;0;0;0;0;0;0;0;0;46000;1;0;0;2;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;6891;21;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Karl Dörr;;;;0;0;0;0;0;0;0;0;46000;1;0;0;2;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;7071;47;0;1;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Celine Kuhs;;;;0;0;0;0;0;0;1;0;392;1;0;0;2;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;6149;48;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Johannis Sinnig;;;;0;0;0;0;0;0;0;0;52;1;0;0;2;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;14265;6;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Otto Kälble;;;;0;0;0;0;0;0;0;0;2150;1;0;0;2;0;;1
2014;Stuttgart;AfD;6;3466328;1014441;0;6;612441;139498;0;27;28;56623;19650;0;11;2;13;59676;5817;31;0;0;0;0;0;0;0;0;1;0;0;0;0;5;4.7; Jochen Puchner;;;;0;0;0;0;0;0;0;0;6940;1;0;0;2;0;;1
