Stimmen,Name,Partei,Wahlbezirk,Wahlbezirk ID,Stadt,Incumbent
453.0,Bündgen,SPD,Nothberg,16,Eschweiler,1.0
253.0,Kortz,CDU,Nothberg,16,Eschweiler,1.0
42.0,Theuer-Erasmi,FDP,Nothberg,16,Eschweiler,0.0
31.0,Kattani,UWG,Nothberg,16,Eschweiler,0.0
77.0,Ronshausen,GRÜNE,Nothberg,16,Eschweiler,0.0
37.0,Nießen,DIE LINKE,Nothberg,16,Eschweiler,0.0
604.0,Priem,SPD,Hastenrath/Scherpenseel/Volkenrath,17,Eschweiler,1.0
311.0,Pützer,CDU,Hastenrath/Scherpenseel/Volkenrath,17,Eschweiler,0.0
61.0,Dr. Reisgen,FDP,Hastenrath/Scherpenseel/Volkenrath,17,Eschweiler,0.0
36.0,Al Saleh,UWG,Hastenrath/Scherpenseel/Volkenrath,17,Eschweiler,0.0
50.0,Klaßen,GRÜNE,Hastenrath/Scherpenseel/Volkenrath,17,Eschweiler,0.0
24.0,von Laufenberg,DIE LINKE,Hastenrath/Scherpenseel/Volkenrath,17,Eschweiler,0.0
21.0,Mathar,PIRATEN,Hastenrath/Scherpenseel/Volkenrath,17,Eschweiler,0.0
512.0,Leonhardt,SPD,Kinzweiler I / St.Jöris,18,Eschweiler,1.0
386.0,Maus,CDU,Kinzweiler I / St.Jöris,18,Eschweiler,1.0
55.0,Braune,FDP,Kinzweiler I / St.Jöris,18,Eschweiler,0.0
34.0,Detela,UWG,Kinzweiler I / St.Jöris,18,Eschweiler,0.0
56.0,Danielzik,GRÜNE,Kinzweiler I / St.Jöris,18,Eschweiler,0.0
31.0,Fremgens,DIE LINKE,Kinzweiler I / St.Jöris,18,Eschweiler,0.0
385.0,Schultheis,SPD,Kinzweiler II / Hehlrath,19,Eschweiler,1.0
301.0,Bündgens,CDU,Kinzweiler II / Hehlrath,19,Eschweiler,0.0
61.0,Willms,FDP,Kinzweiler II / Hehlrath,19,Eschweiler,1.0
29.0,Potocnik,UWG,Kinzweiler II / Hehlrath,19,Eschweiler,0.0
50.0,Sous,GRÜNE,Kinzweiler II / Hehlrath,19,Eschweiler,0.0
20.0,Dittrich,DIE LINKE,Kinzweiler II / Hehlrath,19,Eschweiler,0.0
13.0,Göbbels,PIRATEN,Kinzweiler II / Hehlrath,19,Eschweiler,0.0
638.0,Dickmeis,SPD,Dürwiß I,20,Eschweiler,1.0
548.0,Berndt,CDU,Dürwiß I,20,Eschweiler,0.0
48.0,Theuer,FDP,Dürwiß I,20,Eschweiler,1.0
42.0,Spies,UWG,Dürwiß I,20,Eschweiler,1.0
68.0,Schwade-Kemper,GRÜNE,Dürwiß I,20,Eschweiler,0.0
42.0,Nießen,DIE LINKE,Dürwiß I,20,Eschweiler,0.0
629.0,Broschk,SPD,Dürwiß II,21,Eschweiler,1.0
412.0,Berndt,CDU,Dürwiß II,21,Eschweiler,0.0
46.0,Prigge,FDP,Dürwiß II,21,Eschweiler,0.0
41.0,Waltermann,UWG,Dürwiß II,21,Eschweiler,1.0
66.0,Schwade,GRÜNE,Dürwiß II,21,Eschweiler,0.0
40.0,Janosch,DIE LINKE,Dürwiß II,21,Eschweiler,0.0
676.0,Moll,SPD,Dürwiß III /Neu-Lohn /Fronhoven,22,Eschweiler,1.0
632.0,Graff,CDU,Dürwiß III /Neu-Lohn /Fronhoven,22,Eschweiler,1.0
26.0,Sebbeße,FDP,Dürwiß III /Neu-Lohn /Fronhoven,22,Eschweiler,0.0
41.0,Waltermann,UWG,Dürwiß III /Neu-Lohn /Fronhoven,22,Eschweiler,0.0
47.0,Schwade,GRÜNE,Dürwiß III /Neu-Lohn /Fronhoven,22,Eschweiler,0.0
34.0,Lothmann,DIE LINKE,Dürwiß III /Neu-Lohn /Fronhoven,22,Eschweiler,0.0
372.0,Buhl,SPD,Weisweiler I,23,Eschweiler,0.0
249.0,Weidenhaupt,CDU,Weisweiler I,23,Eschweiler,0.0
18.0,Steins,FDP,Weisweiler I,23,Eschweiler,0.0
41.0,Bömeke,UWG,Weisweiler I,23,Eschweiler,0.0
21.0,Germann,GRÜNE,Weisweiler I,23,Eschweiler,0.0
43.0,Schulze,DIE LINKE,Weisweiler I,23,Eschweiler,0.0
14.0,Hey,PIRATEN,Weisweiler I,23,Eschweiler,0.0
396.0,Bodelier,SPD,Weisweiler II,24,Eschweiler,0.0
154.0,Felber,CDU,Weisweiler II,24,Eschweiler,0.0
24.0,Beckers,FDP,Weisweiler II,24,Eschweiler,0.0
30.0,Spies,UWG,Weisweiler II,24,Eschweiler,0.0
34.0,Frenkel,GRÜNE,Weisweiler II,24,Eschweiler,0.0
24.0,Ködderitzsch,DIE LINKE,Weisweiler II,24,Eschweiler,0.0
12.0,Brandt,PIRATEN,Weisweiler II,24,Eschweiler,0.0
407.0,Krauthausen,SPD,Weisweiler III,25,Eschweiler,1.0
272.0,Schmitz,CDU,Weisweiler III,25,Eschweiler,1.0
17.0,Braune,FDP,Weisweiler III,25,Eschweiler,0.0
48.0,Spies,UWG,Weisweiler III,25,Eschweiler,0.0
29.0,Mundt,GRÜNE,Weisweiler III,25,Eschweiler,0.0
40.0,Borchardt,DIE LINKE,Weisweiler III,25,Eschweiler,0.0
220.0,Müller,CDU,Rönkhausen I,1,Finnentrop,1.0
47.0,Nagel,SPD,Rönkhausen I,1,Finnentrop,1.0
24.0,Krempel,UWG,Rönkhausen I,1,Finnentrop,1.0
23.0,Weber,Freie Wähler Für Finnentrop e.V.,Rönkhausen I,1,Finnentrop,0.0
238.0,Helmig,CDU,Rönkhausen II,2,Finnentrop,1.0
58.0,Schulte,SPD,Rönkhausen II,2,Finnentrop,0.0
47.0,Melchers,UWG,Rönkhausen II,2,Finnentrop,0.0
31.0,Klandt,Freie Wähler Für Finnentrop e.V.,Rönkhausen II,2,Finnentrop,0.0
248.0,Schulte,CDU,Lenhausen,3,Finnentrop,1.0
47.0,Hase,SPD,Lenhausen,3,Finnentrop,0.0
187.0,Linn,UWG,Lenhausen,3,Finnentrop,1.0
55.0,Bischopink,Freie Wähler Für Finnentrop e.V.,Lenhausen,3,Finnentrop,1.0
156.0,Beckmann,CDU,Finnentrop I,4,Finnentrop,1.0
100.0,Dahlmann,SPD,Finnentrop I,4,Finnentrop,0.0
35.0,Melchers,UWG,Finnentrop I,4,Finnentrop,0.0
38.0,Hesse,Freie Wähler Für Finnentrop e.V.,Finnentrop I,4,Finnentrop,1.0
173.0,Leibe,CDU,Finnentrop II,5,Finnentrop,1.0
86.0,Kowalzik,SPD,Finnentrop II,5,Finnentrop,1.0
41.0,Reuter,UWG,Finnentrop II,5,Finnentrop,0.0
76.0,Rüschenberg,Freie Wähler Für Finnentrop e.V.,Finnentrop II,5,Finnentrop,0.0
115.0,Hasenau,CDU,Finnentrop III,6,Finnentrop,1.0
66.0,Dahlmann,SPD,Finnentrop III,6,Finnentrop,0.0
16.0,Sieler,UWG,Finnentrop III,6,Finnentrop,0.0
93.0,Vollmert,Freie Wähler Für Finnentrop e.V.,Finnentrop III,6,Finnentrop,1.0
166.0,Henkel,CDU,Bamenohl I,7,Finnentrop,1.0
104.0,Molitor,SPD,Bamenohl I,7,Finnentrop,1.0
34.0,Linn,UWG,Bamenohl I,7,Finnentrop,0.0
51.0,Opitz,Freie Wähler Für Finnentrop e.V.,Bamenohl I,7,Finnentrop,0.0
308.0,Flamme,CDU,Bamenohl II/Weringhausen,8,Finnentrop,1.0
120.0,Rohde,SPD,Bamenohl II/Weringhausen,8,Finnentrop,0.0
31.0,Böddeker,UWG,Bamenohl II/Weringhausen,8,Finnentrop,0.0
37.0,Schulte,Freie Wähler Für Finnentrop e.V.,Bamenohl II/Weringhausen,8,Finnentrop,0.0
151.0,Beule,CDU,Bamenohl III,9,Finnentrop,1.0
73.0,Goldack,SPD,Bamenohl III,9,Finnentrop,0.0
17.0,Placke,UWG,Bamenohl III,9,Finnentrop,0.0
