Stimmen;Name;Partei;Wahlbezirk;Wahlbezirk ID;Stadt;Incumbent;Wahlbezirk_ID
21900;Franken;CDU;Schönenberg- Außenorte;8;Ruppichterorth;1;8
7300;Krey;SPD;Schönenberg- Außenorte;8;Ruppichterorth;1;8
1100;Jamrosik;FDP;Schönenberg- Außenorte;8;Ruppichterorth;0;8
2800;Roth;GRÜNE;Schönenberg- Außenorte;8;Ruppichterorth;0;8
3600;Wichmann;DIE LINKE;Schönenberg- Außenorte;8;Ruppichterorth;0;8
13600;Böhmer;CDU;Schönenberg;9;Ruppichterorth;1;9
9400;Theuer;SPD;Schönenberg;9;Ruppichterorth;0;9
2100;Müller;FDP;Schönenberg;9;Ruppichterorth;0;9
3300;Zordel;GRÜNE;Schönenberg;9;Ruppichterorth;0;9
2500;Gaedt;DIE LINKE;Schönenberg;9;Ruppichterorth;0;9
17000;Schmitt;CDU;Schönenberg;10;Ruppichterorth;1;10
8400;Keuenhof;SPD;Schönenberg;10;Ruppichterorth;1;10
2000;Lercher;FDP;Schönenberg;10;Ruppichterorth;1;10
4600;Kleinefeld;GRÜNE;Schönenberg;10;Ruppichterorth;0;10
2100;Aufgebauer;DIE LINKE;Schönenberg;10;Ruppichterorth;0;10
16300;Hamacher;CDU;Büchel;11;Ruppichterorth;1;11
8600;Rohs;SPD;Büchel;11;Ruppichterorth;1;11
800;Jarkulisch;FDP;Büchel;11;Ruppichterorth;0;11
6200;Sieber;GRÜNE;Büchel;11;Ruppichterorth;1;11
2200;Kemper;DIE LINKE;Büchel;11;Ruppichterorth;1;11
19700;Breuer;CDU;Winterscheid;12;Ruppichterorth;0;12
6800;Gilles;SPD;Winterscheid;12;Ruppichterorth;0;12
2200;Müller;FDP;Winterscheid;12;Ruppichterorth;0;12
3900;Fürst;GRÜNE;Winterscheid;12;Ruppichterorth;0;12
1200;Brassel;DIE LINKE;Winterscheid;12;Ruppichterorth;0;12
25700;Fischer;CDU;Winterscheid;13;Ruppichterorth;1;13
8700;Düster;SPD;Winterscheid;13;Ruppichterorth;0;13
4800;Jung;FDP;Winterscheid;13;Ruppichterorth;0;13
2400;Hainke;GRÜNE;Winterscheid;13;Ruppichterorth;0;13
1800;Aufgebauer;DIE LINKE;Winterscheid;13;Ruppichterorth;0;13
10700;Groeger;CDU;Winterscheiderbröl;14;Ruppichterorth;0;14
6000;Alenfelder;SPD;Winterscheiderbröl;14;Ruppichterorth;1;14
2000;Jarkulisch;FDP;Winterscheiderbröl;14;Ruppichterorth;1;14
5600;Hainke;GRÜNE;Winterscheiderbröl;14;Ruppichterorth;1;14
2100;Teske;DIE LINKE;Winterscheiderbröl;14;Ruppichterorth;0;14
16400;Demmer;CDU;Fußhollen;15;Ruppichterorth;0;15
3800;Rudolf;SPD;Fußhollen;15;Ruppichterorth;0;15
2000;Smielick;FDP;Fußhollen;15;Ruppichterorth;0;15
4700;Hauf;GRÜNE;Fußhollen;15;Ruppichterorth;0;15
1700;Teske;DIE LINKE;Fußhollen;15;Ruppichterorth;0;15
18000;Busch;CDU;Altenrath;1;Troisdorf;1;1
83200;Tüttenberg;SPD;Altenrath;1;Troisdorf;1;1
3000;Niehöfer;GRÜNE;Altenrath;1;Troisdorf;0;1
2500;Bohnen;FDP;Altenrath;1;Troisdorf;1;1
2700;Aschenbrenner;DIE LINKE;Altenrath;1;Troisdorf;0;1
900;Sinanovic-Stolak;REGENBOGEN;Altenrath;1;Troisdorf;0;1
400;Kriegeskotte;Volksabstimmung;Altenrath;1;Troisdorf;0;1
300;Winkler;TBU;Altenrath;1;Troisdorf;0;1
5400;Rothe;AfD;Altenrath;1;Troisdorf;0;1
30900;Schlich;CDU;Troisdorf;2;Troisdorf;1;2
29600;Weller;SPD;Troisdorf;2;Troisdorf;1;2
7600;Eich;GRÜNE;Troisdorf;2;Troisdorf;0;2
1800;Greunke;FDP;Troisdorf;2;Troisdorf;0;2
8400;Fischer;DIE LINKE;Troisdorf;2;Troisdorf;0;2
2300;Gülsen;REGENBOGEN;Troisdorf;2;Troisdorf;1;2
1500;Wichert;Volksabstimmung;Troisdorf;2;Troisdorf;0;2
1400;Engelskirchen;TBU;Troisdorf;2;Troisdorf;0;2
5500;Garling;AfD;Troisdorf;2;Troisdorf;0;2
1100;Ari;BIG;Troisdorf;2;Troisdorf;1;2
2600;Fugmann;PIRATEN;Troisdorf;2;Troisdorf;0;2
34900;Catrin;CDU;Troisdorf;3;Troisdorf;1;3
32500;Schaefers;SPD;Troisdorf;3;Troisdorf;1;3
7100;Metzger;GRÜNE;Troisdorf;3;Troisdorf;1;3
3100;Abendroth;FDP;Troisdorf;3;Troisdorf;1;3
5800;Aschenbrenner;DIE LINKE;Troisdorf;3;Troisdorf;1;3
1600;Aslanidis;REGENBOGEN;Troisdorf;3;Troisdorf;1;3
500;Groth;Volksabstimmung;Troisdorf;3;Troisdorf;0;3
1000;Seppi;TBU;Troisdorf;3;Troisdorf;0;3
3700;Kirschner;AfD;Troisdorf;3;Troisdorf;0;3
55300;Hurnik;CDU;Troisdorf;4;Troisdorf;1;4
36800;Lappe;SPD;Troisdorf;4;Troisdorf;1;4
7700;Hüsges;GRÜNE;Troisdorf;4;Troisdorf;1;4
3800;Titlbach;FDP;Troisdorf;4;Troisdorf;0;4
8600;Trauth;DIE LINKE;Troisdorf;4;Troisdorf;0;4
1800;Meldau;REGENBOGEN;Troisdorf;4;Troisdorf;1;4
700;Ferle;Volksabstimmung;Troisdorf;4;Troisdorf;0;4
1300;Koll;TBU;Troisdorf;4;Troisdorf;0;4
4600;Roth;AfD;Troisdorf;4;Troisdorf;0;4
800;Ari;BIG;Troisdorf;4;Troisdorf;0;4
1700;Jacobs;PIRATEN;Troisdorf;4;Troisdorf;0;4
53100;Schlich;CDU;Troisdorf;5;Troisdorf;1;5
41500;Wegener;SPD;Troisdorf;5;Troisdorf;1;5
12700;Blauen;GRÜNE;Troisdorf;5;Troisdorf;1;5
4900;Hebbecker;FDP;Troisdorf;5;Troisdorf;1;5
7400;Frielingsdorf;DIE LINKE;Troisdorf;5;Troisdorf;0;5
3100;Op't Eynde;REGENBOGEN;Troisdorf;5;Troisdorf;1;5
1600;Rubach;Volksabstimmung;Troisdorf;5;Troisdorf;0;5
1800;Friese;TBU;Troisdorf;5;Troisdorf;0;5
6600;Roth;AfD;Troisdorf;5;Troisdorf;0;5
400;Altunay;BIG;Troisdorf;5;Troisdorf;0;5
3300;von der Gracht;PIRATEN;Troisdorf;5;Troisdorf;0;5
35700;Rahmel;CDU;Troisdorf;6;Troisdorf;1;6
42300;Ziemer;SPD;Troisdorf;6;Troisdorf;1;6
11000;Heep;GRÜNE;Troisdorf;6;Troisdorf;1;6
4300;Grützner;FDP;Troisdorf;6;Troisdorf;1;6
7900;Sattler-Trauth;DIE LINKE;Troisdorf;6;Troisdorf;0;6
8100;Müller;REGENBOGEN;Troisdorf;6;Troisdorf;0;6
900;Lindner;Volksabstimmung;Troisdorf;6;Troisdorf;0;6
1500;Hartmann;TBU;Troisdorf;6;Troisdorf;0;6
6100;Roth;AfD;Troisdorf;6;Troisdorf;0;6
700;Altunay;BIG;Troisdorf;6;Troisdorf;0;6
3900;Förster;PIRATEN;Troisdorf;6;Troisdorf;0;6
53300;Flämig;CDU;Spich;7;Troisdorf;1;7
39500;Schröder;SPD;Spich;7;Troisdorf;0;7
13800;Wais;GRÜNE;Spich;7;Troisdorf;1;7
3800;Scholz;FDP;Spich;7;Troisdorf;0;7
5300;Schmitz-Engels;DIE LINKE;Spich;7;Troisdorf;0;7
2100;Peskelidis;REGENBOGEN;Spich;7;Troisdorf;1;7
1200;Dr. Zumbruch;Volksabstimmung;Spich;7;Troisdorf;0;7
1100;Chun;TBU;Spich;7;Troisdorf;0;7
4500;Schindler;AfD;Spich;7;Troisdorf;1;7
5500;Hasselmann;Einzelbewerber;Spich;7;Troisdorf;1;7
300;Akhan;BIG;Spich;7;Troisdorf;0;7
1500;Müller;PIRATEN;Spich;7;Troisdorf;0;7
48200;Schmitz;CDU;Spich;8;Troisdorf;1;8
41800;Biegel;SPD;Spich;8;Troisdorf;1;8
14600;Wendt;GRÜNE;Spich;8;Troisdorf;1;8
2700;Nowak;FDP;Spich;8;Troisdorf;1;8
5500;Doll;DIE LINKE;Spich;8;Troisdorf;0;8
1500;Pugliese;REGENBOGEN;Spich;8;Troisdorf;0;8
900;Otto;Volksabstimmung;Spich;8;Troisdorf;0;8
800;Schiffer;TBU;Spich;8;Troisdorf;0;8
5100;Tapsoba;AfD;Spich;8;Troisdorf;0;8
1300;Öcal;BIG;Spich;8;Troisdorf;0;8
2000;Karges;PIRATEN;Spich;8;Troisdorf;0;8
46800;Herrmann;CDU;Spich;9;Troisdorf;1;9
35700;Dey;SPD;Spich;9;Troisdorf;1;9
9100;Catic;GRÜNE;Spich;9;Troisdorf;0;9
1700;Fahrendorff;FDP;Spich;9;Troisdorf;0;9
4300;Frick;DIE LINKE;Spich;9;Troisdorf;0;9
1200;de Carli;REGENBOGEN;Spich;9;Troisdorf;1;9
1200;Panev;Volksabstimmung;Spich;9;Troisdorf;0;9
1300;Sieger;TBU;Spich;9;Troisdorf;0;9
4700;Kubis;AfD;Spich;9;Troisdorf;1;9
3000;Clasen;PIRATEN;Spich;9;Troisdorf;0;9
55600;Biber;CDU;Spich;10;Troisdorf;1;10
43800;Schübel;SPD;Spich;10;Troisdorf;1;10
9900;Duda;GRÜNE;Spich;10;Troisdorf;0;10
3000;Theiler-Greunke;FDP;Spich;10;Troisdorf;0;10
6900;Lubinski;DIE LINKE;Spich;10;Troisdorf;0;10
2200;Stolak;REGENBOGEN;Spich;10;Troisdorf;0;10
1700;Pakheiser;Volksabstimmung;Spich;10;Troisdorf;0;10
900;Slomski;TBU;Spich;10;Troisdorf;0;10
6500;Dr. Spitzl;AfD;Spich;10;Troisdorf;0;10
1500;Öcal;BIG;Spich;10;Troisdorf;1;10
3400;Ennenbach;PIRATEN;Spich;10;Troisdorf;0;10
46300;Weißenfels;CDU;Oberlar;11;Troisdorf;1;11
40400;Biegel;SPD;Oberlar;11;Troisdorf;0;11
5200;Üstün-Korkmaz;GRÜNE;Oberlar;11;Troisdorf;0;11
2600;Pöller;FDP;Oberlar;11;Troisdorf;0;11
6100;Hanisch;DIE LINKE;Oberlar;11;Troisdorf;0;11
2500;Hanz;REGENBOGEN;Oberlar;11;Troisdorf;1;11
1000;Mümelt;Volksabstimmung;Oberlar;11;Troisdorf;0;11
1400;Mohaupt;TBU;Oberlar;11;Troisdorf;0;11
3600;Fidan;AfD;Oberlar;11;Troisdorf;1;11
2200;Alp;BIG;Oberlar;11;Troisdorf;0;11
2400;Moersch;PIRATEN;Oberlar;11;Troisdorf;0;11
38700;Keiper;CDU;Oberlar;12;Troisdorf;1;12
29900;Pollheim;SPD;Oberlar;12;Troisdorf;1;12
6600;Geske;GRÜNE;Oberlar;12;Troisdorf;0;12
1100;Nowak;FDP;Oberlar;12;Troisdorf;0;12
5300;Weber;DIE LINKE;Oberlar;12;Troisdorf;0;12
2000;Hanz;REGENBOGEN;Oberlar;12;Troisdorf;0;12
1100;Peters;Volksabstimmung;Oberlar;12;Troisdorf;0;12
900;Mohaupt;TBU;Oberlar;12;Troisdorf;0;12
900;Yilmaz;BIG;Oberlar;12;Troisdorf;0;12
1400;Salveter;PIRATEN;Oberlar;12;Troisdorf;0;12
41700;Eich;CDU;West;13;Troisdorf;1;13
34000;Hönscheid;SPD;West;13;Troisdorf;1;13
4900;Schimkowski;GRÜNE;West;13;Troisdorf;0;13
1300;Greunke;FDP;West;13;Troisdorf;0;13
5300;Hillen-Staal;DIE LINKE;West;13;Troisdorf;0;13
1700;Tomasek;REGENBOGEN;West;13;Troisdorf;0;13
400;Neußer;Volksabstimmung;West;13;Troisdorf;0;13
2200;Dr. Seppi;TBU;West;13;Troisdorf;0;13
2800;Brenner;AfD;West;13;Troisdorf;0;13
500;Köylüoglu;BIG;West;13;Troisdorf;1;13
1400;Stange-Hacket;PIRATEN;West;13;Troisdorf;0;13
32800;Nick;CDU;West;14;Troisdorf;1;14
28500;Engel;SPD;West;14;Troisdorf;1;14
6700;Nett;GRÜNE;West;14;Troisdorf;0;14
3700;Scholtes;FDP;West;14;Troisdorf;1;14
9000;Axer;DIE LINKE;West;14;Troisdorf;0;14
2500;Müller;REGENBOGEN;West;14;Troisdorf;0;14
800;Schmitz;Volksabstimmung;West;14;Troisdorf;0;14
1300;Probst;TBU;West;14;Troisdorf;0;14
4300;Geruhn;AfD;West;14;Troisdorf;0;14
1500;Köylüoglu;BIG;West;14;Troisdorf;0;14
1900;Geib;PIRATEN;West;14;Troisdorf;0;14
16400;Seifer;CDU;Friedrich- Wilhelms- Hütte;15;Troisdorf;1;15
14200;Bozkurt;SPD;Friedrich- Wilhelms- Hütte;15;Troisdorf;1;15
2900;Aden;GRÜNE;Friedrich- Wilhelms- Hütte;15;Troisdorf;0;15
700;Schnitzker-Scholtes;FDP;Friedrich- Wilhelms- Hütte;15;Troisdorf;0;15
4800;Schlesiger;DIE LINKE;Friedrich- Wilhelms- Hütte;15;Troisdorf;1;15
700;Gülsen;REGENBOGEN;Friedrich- Wilhelms- Hütte;15;Troisdorf;0;15
300;Simon;Volksabstimmung;Friedrich- Wilhelms- Hütte;15;Troisdorf;0;15
300;Özmen;TBU;Friedrich- Wilhelms- Hütte;15;Troisdorf;0;15
2000;Radulj;AfD;Friedrich- Wilhelms- Hütte;15;Troisdorf;0;15
900;Ari;BIG;Friedrich- Wilhelms- Hütte;15;Troisdorf;0;15
900;Boos;PIRATEN;Friedrich- Wilhelms- Hütte;15;Troisdorf;0;15
32400;Alder;CDU;Friedrich- Wilhelms- Hütte;16;Troisdorf;1;16
48600;Fischer;SPD;Friedrich- Wilhelms- Hütte;16;Troisdorf;1;16
5300;Geske;GRÜNE;Friedrich- Wilhelms- Hütte;16;Troisdorf;0;16
2200;Römmer;FDP;Friedrich- Wilhelms- Hütte;16;Troisdorf;0;16
3500;Kiliç;DIE LINKE;Friedrich- Wilhelms- Hütte;16;Troisdorf;0;16
1000;Aslanidou;REGENBOGEN;Friedrich- Wilhelms- Hütte;16;Troisdorf;1;16
1000;Bretagna-Drosidis;Volksabstimmung;Friedrich- Wilhelms- Hütte;16;Troisdorf;0;16
200;Stepienova;TBU;Friedrich- Wilhelms- Hütte;16;Troisdorf;0;16
1500;Ben Ahmed;BIG;Friedrich- Wilhelms- Hütte;16;Troisdorf;0;16
1800;Hacket;PIRATEN;Friedrich- Wilhelms- Hütte;16;Troisdorf;0;16
42600;Kaiser;CDU;Friedrich- Wilhelms- Hütte;17;Troisdorf;1;17
33800;Flatau;SPD;Friedrich- Wilhelms- Hütte;17;Troisdorf;1;17
5600;Benayas Delgado;GRÜNE;Friedrich- Wilhelms- Hütte;17;Troisdorf;1;17
2600;Illing;FDP;Friedrich- Wilhelms- Hütte;17;Troisdorf;1;17
6900;Erkus;DIE LINKE;Friedrich- Wilhelms- Hütte;17;Troisdorf;1;17
1200;Peskelidis;REGENBOGEN;Friedrich- Wilhelms- Hütte;17;Troisdorf;1;17
1300;Jacobs;Volksabstimmung;Friedrich- Wilhelms- Hütte;17;Troisdorf;0;17
300;Stepien;TBU;Friedrich- Wilhelms- Hütte;17;Troisdorf;0;17
2000;Köylüoglu;BIG;Friedrich- Wilhelms- Hütte;17;Troisdorf;0;17
1600;Zmuda;PIRATEN;Friedrich- Wilhelms- Hütte;17;Troisdorf;0;17
48900;Günther;CDU;Sieglar;18;Troisdorf;1;18
30900;Goossens;SPD;Sieglar;18;Troisdorf;1;18
8900;Möws;GRÜNE;Sieglar;18;Troisdorf;1;18
4900;Kollmorgen;FDP;Sieglar;18;Troisdorf;0;18
4800;Hamm;DIE LINKE;Sieglar;18;Troisdorf;1;18
600;Sepidis;REGENBOGEN;Sieglar;18;Troisdorf;0;18
800;Kallies;Volksabstimmung;Sieglar;18;Troisdorf;0;18
1100;Gratzfeld;TBU;Sieglar;18;Troisdorf;0;18
4300;Aysu;AfD;Sieglar;18;Troisdorf;0;18
500;Kefelioglu;BIG;Sieglar;18;Troisdorf;0;18
1600;Trier;PIRATEN;Sieglar;18;Troisdorf;0;18
51600;Jung;CDU;Sieglar / Rotter See;19;Troisdorf;1;19
37300;Busch;SPD;Sieglar / Rotter See;19;Troisdorf;1;19
10800;Schäfer;GRÜNE;Sieglar / Rotter See;19;Troisdorf;0;19
3400;Jöde;FDP;Sieglar / Rotter See;19;Troisdorf;0;19
7700;Alvermann;DIE LINKE;Sieglar / Rotter See;19;Troisdorf;0;19
2100;Guenther;REGENBOGEN;Sieglar / Rotter See;19;Troisdorf;1;19
2200;Reh;Volksabstimmung;Sieglar / Rotter See;19;Troisdorf;0;19
1000;Limberger;TBU;Sieglar / Rotter See;19;Troisdorf;0;19
4100;Axt;AfD;Sieglar / Rotter See;19;Troisdorf;0;19
1600;Alp;BIG;Sieglar / Rotter See;19;Troisdorf;1;19
1900;Hoffmann;PIRATEN;Sieglar / Rotter See;19;Troisdorf;0;19
61500;Nelles;CDU;Sieglar;20;Troisdorf;0;20
35600;Heidrich;SPD;Sieglar;20;Troisdorf;1;20
11400;Schmeil;GRÜNE;Sieglar;20;Troisdorf;0;20
3800;Fahrendorff;FDP;Sieglar;20;Troisdorf;0;20
4800;Hamm;DIE LINKE;Sieglar;20;Troisdorf;0;20
900;Leist;REGENBOGEN;Sieglar;20;Troisdorf;0;20
1300;Pohlscheidt;Volksabstimmung;Sieglar;20;Troisdorf;0;20
1500;Theisen;TBU;Sieglar;20;Troisdorf;0;20
5600;Strößner;AfD;Sieglar;20;Troisdorf;0;20
1500;Batmaci;BIG;Sieglar;20;Troisdorf;0;20
3200;Oedekoven;PIRATEN;Sieglar;20;Troisdorf;0;20
48200;Bogolowski;CDU;Rotter See;21;Troisdorf;1;21
28400;Lehmann;SPD;Rotter See;21;Troisdorf;1;21
9000;Schäfer;GRÜNE;Rotter See;21;Troisdorf;0;21
2600;Büsing;FDP;Rotter See;21;Troisdorf;0;21
6900;Lüken;DIE LINKE;Rotter See;21;Troisdorf;0;21
600;Riasi;REGENBOGEN;Rotter See;21;Troisdorf;0;21
800;Mümelt;Volksabstimmung;Rotter See;21;Troisdorf;0;21
1200;Stauff;TBU;Rotter See;21;Troisdorf;0;21
4200;Schindler;AfD;Rotter See;21;Troisdorf;0;21
2000;Siegert;PIRATEN;Rotter See;21;Troisdorf;0;21
71600;Hartmann;CDU;Kriegsdorf;22;Troisdorf;1;22
33000;Schliekert;SPD;Kriegsdorf;22;Troisdorf;1;22
11400;Eder;GRÜNE;Kriegsdorf;22;Troisdorf;0;22
5200;Wächter;FDP;Kriegsdorf;22;Troisdorf;0;22
3700;Krämer-Eckhardt;DIE LINKE;Kriegsdorf;22;Troisdorf;0;22
1200;Schneider;REGENBOGEN;Kriegsdorf;22;Troisdorf;0;22
1000;Reh;Volksabstimmung;Kriegsdorf;22;Troisdorf;0;22
900;Engelskirchen;TBU;Kriegsdorf;22;Troisdorf;0;22
6900;Brenner-Rothe;AfD;Kriegsdorf;22;Troisdorf;0;22
400;Aydin;BIG;Kriegsdorf;22;Troisdorf;0;22
84000;Schlicht;CDU;Eschmar;23;Troisdorf;1;23
39400;Andres;SPD;Eschmar;23;Troisdorf;1;23
9500;Heilmann-Cappel;GRÜNE;Eschmar;23;Troisdorf;0;23
5400;Fahrendorff;FDP;Eschmar;23;Troisdorf;0;23
3000;Axer;DIE LINKE;Eschmar;23;Troisdorf;0;23
800;Saidi;REGENBOGEN;Eschmar;23;Troisdorf;0;23
900;Augustinowski;Volksabstimmung;Eschmar;23;Troisdorf;0;23
900;Haupt;TBU;Eschmar;23;Troisdorf;0;23
5100;Schlöder;AfD;Eschmar;23;Troisdorf;0;23
2700;Roth;PIRATEN;Eschmar;23;Troisdorf;1;23
66800;Siegberg;CDU;Müllekoven / Bergheim;24;Troisdorf;1;24
41900;Dr. Benzenberg;SPD;Müllekoven / Bergheim;24;Troisdorf;1;24
18400;Landau;GRÜNE;Müllekoven / Bergheim;24;Troisdorf;0;24
18200;Thalmann;FDP;Müllekoven / Bergheim;24;Troisdorf;1;24
6000;Fachinger;DIE LINKE;Müllekoven / Bergheim;24;Troisdorf;0;24
400;Giaouroudis;REGENBOGEN;Müllekoven / Bergheim;24;Troisdorf;0;24
1200;Skolik;Volksabstimmung;Müllekoven / Bergheim;24;Troisdorf;0;24
1900;Engelskirchen;TBU;Müllekoven / Bergheim;24;Troisdorf;0;24
4400;Balon;AfD;Müllekoven / Bergheim;24;Troisdorf;0;24
1300;Ari;BIG;Müllekoven / Bergheim;24;Troisdorf;1;24
83700;Stocksiefen;CDU;Bergheim;25;Troisdorf;1;25
44900;Wasner;SPD;Bergheim;25;Troisdorf;0;25
19200;Schorr;GRÜNE;Bergheim;25;Troisdorf;0;25
8900;Schmid;FDP;Bergheim;25;Troisdorf;0;25
5500;Rausch;DIE LINKE;Bergheim;25;Troisdorf;0;25
300;Op't Eynde;REGENBOGEN;Bergheim;25;Troisdorf;0;25
1800;Skolik;Volksabstimmung;Bergheim;25;Troisdorf;0;25
1100;Engelskirchen;TBU;Bergheim;25;Troisdorf;0;25
4600;Kubis;AfD;Bergheim;25;Troisdorf;0;25
3300;Roth;PIRATEN;Bergheim;25;Troisdorf;0;25
72800;Brand;CDU;Rhade;1;Dorsten;1;1
46200;Schrecklein;SPD;Rhade;1;Dorsten;1;1
7900;Banach;GRÜNE;Rhade;1;Dorsten;0;1
8600;Risthaus;FDP;Rhade;1;Dorsten;0;1
4200;Spree;DIE LINKE;Rhade;1;Dorsten;0;1
3300;Jakstat;UBP;Rhade;1;Dorsten;0;1
60800;Dierkes;CDU;Rhade;2;Dorsten;0;2
46600;Hartwich;SPD;Rhade;2;Dorsten;0;2
5100;Kapteinat;GRÜNE;Rhade;2;Dorsten;0;2
4300;Ludwig;FDP;Rhade;2;Dorsten;0;2
4900;Busu;DIE LINKE;Rhade;2;Dorsten;0;2
3200;Rikowski;UBP;Rhade;2;Dorsten;0;2
85500;Pettenpohl;CDU;Lembeck;3;Dorsten;0;3
19200;Walter;SPD;Lembeck;3;Dorsten;0;3
6900;Lipsmeier;GRÜNE;Lembeck;3;Dorsten;0;3
4000;Dittmann;FDP;Lembeck;3;Dorsten;0;3
8400;Dr. Geisthövel;DIE LINKE;Lembeck;3;Dorsten;0;3
1300;Wengrzyk;UBP;Lembeck;3;Dorsten;0;3
90100;Risthaus;CDU;Lembeck;4;Dorsten;1;4
21700;Heimann;SPD;Lembeck;4;Dorsten;1;4
7000;Haake;GRÜNE;Lembeck;4;Dorsten;0;4
3600;Boos;FDP;Lembeck;4;Dorsten;0;4
5000;Droste;DIE LINKE;Lembeck;4;Dorsten;0;4
1400;Gonschor;UBP;Lembeck;4;Dorsten;0;4
107700;Ricken;CDU;Deuten/ Alt- Wulfen;5;Dorsten;1;5
38400;Syed;SPD;Deuten/ Alt- Wulfen;5;Dorsten;1;5
7900;Kuhl-van der Wielen;GRÜNE;Deuten/ Alt- Wulfen;5;Dorsten;0;5
4000;Turrek;FDP;Deuten/ Alt- Wulfen;5;Dorsten;0;5
5800;Labendz;DIE LINKE;Deuten/ Alt- Wulfen;5;Dorsten;0;5
6400;Nielson;UBP;Deuten/ Alt- Wulfen;5;Dorsten;0;5
97500;Stockhoff;CDU;Alt- Wulfen/ Barkenberg;6;Dorsten;1;6
45300;Dr. Guthoff;SPD;Alt- Wulfen/ Barkenberg;6;Dorsten;1;6
10400;van der Wielen;GRÜNE;Alt- Wulfen/ Barkenberg;6;Dorsten;0;6
5400;Liebehenz;FDP;Alt- Wulfen/ Barkenberg;6;Dorsten;0;6
4400;Boškovski;DIE LINKE;Alt- Wulfen/ Barkenberg;6;Dorsten;0;6
3300;Knifka;UBP;Alt- Wulfen/ Barkenberg;6;Dorsten;0;6
31000;Schwane;CDU;Wulfen- Barkenberg;7;Dorsten;1;7
58300;Coralic;SPD;Wulfen- Barkenberg;7;Dorsten;0;7
8300;Gruber;GRÜNE;Wulfen- Barkenberg;7;Dorsten;0;7
1400;Madaj;FDP;Wulfen- Barkenberg;7;Dorsten;0;7
14800;Zachraj;DIE LINKE;Wulfen- Barkenberg;7;Dorsten;0;7
2800;Dirr;UBP;Wulfen- Barkenberg;7;Dorsten;0;7
54000;Jungblut;CDU;Wulfen- Barkenberg;8;Dorsten;1;8
86100;Kolloczek;SPD;Wulfen- Barkenberg;8;Dorsten;1;8
20800;Banach;GRÜNE;Wulfen- Barkenberg;8;Dorsten;1;8
7000;Kroll;FDP;Wulfen- Barkenberg;8;Dorsten;0;8
10600;Zachraj;DIE LINKE;Wulfen- Barkenberg;8;Dorsten;0;8
4300;Grütz;UBP;Wulfen- Barkenberg;8;Dorsten;0;8
79200;Thieken;CDU;Holsterhausen;9;Dorsten;1;9
53500;Klingler;SPD;Holsterhausen;9;Dorsten;0;9
14500;Krautwald;GRÜNE;Holsterhausen;9;Dorsten;0;9
10400;Neuhaus;FDP;Holsterhausen;9;Dorsten;0;9
6000;Merten;DIE LINKE;Holsterhausen;9;Dorsten;0;9
3800;Pollender;UBP;Holsterhausen;9;Dorsten;0;9
50100;Briefs;CDU;Holsterhausen;10;Dorsten;1;10
50000;Schult;SPD;Holsterhausen;10;Dorsten;1;10
9100;Fraund;GRÜNE;Holsterhausen;10;Dorsten;0;10
7900;Neuhaus;FDP;Holsterhausen;10;Dorsten;0;10
8100;Elter;DIE LINKE;Holsterhausen;10;Dorsten;0;10
5000;Pyschny;UBP;Holsterhausen;10;Dorsten;1;10
32500;Kleffmann;CDU;Holsterhausen;12;Dorsten;0;12
49300;Luft;SPD;Holsterhausen;12;Dorsten;0;12
9200;Volmer;GRÜNE;Holsterhausen;12;Dorsten;0;12
4500;Damaschke;FDP;Holsterhausen;12;Dorsten;0;12
9000;Schöller;DIE LINKE;Holsterhausen;12;Dorsten;1;12
3800;Golz;UBP;Holsterhausen;12;Dorsten;0;12
54300;Kuhlmann;CDU;Holsterhausen/ Hervest;11;Dorsten;1;11
51600;Springmann;SPD;Holsterhausen/ Hervest;11;Dorsten;0;11
10700;Fraund;GRÜNE;Holsterhausen/ Hervest;11;Dorsten;1;11
7700;Pyszny;FDP;Holsterhausen/ Hervest;11;Dorsten;0;11
6900;Keferstein;DIE LINKE;Holsterhausen/ Hervest;11;Dorsten;0;11
3900;Gajewski;UBP;Holsterhausen/ Hervest;11;Dorsten;0;11
73100;Heddier;CDU;Hervest;13;Dorsten;1;13
51000;Groß;SPD;Hervest;13;Dorsten;1;13
13900;Huxel;GRÜNE;Hervest;13;Dorsten;0;13
9200;Hartmann;FDP;Hervest;13;Dorsten;0;13
7800;Türck;DIE LINKE;Hervest;13;Dorsten;0;13
4900;Brüggemann;UBP;Hervest;13;Dorsten;0;13
39400;Schulz;CDU;Hervest;14;Dorsten;1;14
64800;Sen;SPD;Hervest;14;Dorsten;0;14
8600;Hallmann;GRÜNE;Hervest;14;Dorsten;0;14
4900;Patalla-Franzke;FDP;Hervest;14;Dorsten;1;14
10300;Bendrin;DIE LINKE;Hervest;14;Dorsten;0;14
8000;Bühne;UBP;Hervest;14;Dorsten;0;14
69900;Duve;CDU;Hervest;15;Dorsten;1;15
51500;Baune;SPD;Hervest;15;Dorsten;0;15
8900;Papenfuß;GRÜNE;Hervest;15;Dorsten;0;15
13900;Boos;FDP;Hervest;15;Dorsten;1;15
7900;Schüller;DIE LINKE;Hervest;15;Dorsten;0;15
6100;Sawade;UBP;Hervest;15;Dorsten;0;15
65800;Schult-Heidkamp;CDU;Östrich/ Hardt;16;Dorsten;1;16
58600;Fragemann;SPD;Östrich/ Hardt;16;Dorsten;1;16
